,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
73,-4.529,-4.518,-4.512,-4.466,-4.406,-4.399,-4.347,-4.313,-4.285,-4.28,-4.278,-4.261,-4.248,-4.233,-4.23,-4.205,-4.181,-4.16,-4.151,-4.134
74,-4.945,-4.916,-4.871,-4.859,-4.84,-4.823,-4.813,-4.806,-4.792,-4.786,-4.709,-4.7,-4.697,-4.676,-4.67,-4.642,-4.614,-4.602,-4.573,-4.56
75,-4.586,-4.332,-4.281,-4.275,-4.205,-4.161,-4.14,-4.122,-4.083,-4.075,-4.063,-4.006,-3.948,-3.919,-3.906,-3.902,-3.884,-3.876,-3.845,-3.838
76,-5.377,-5.289,-5.133,-5.123,-5.107,-5.102,-5.061,-5.031,-5.022,-4.965,-4.904,-4.899,-4.858,-4.791,-4.788,-4.723,-4.719,-4.696,-4.673,-4.671
77,-5.571,-5.494,-5.475,-5.431,-5.422,-5.406,-5.394,-5.376,-5.361,-5.344,-5.319,-5.316,-5.288,-5.284,-5.192,-5.183,-5.144,-5.109,-5.091,-5.088
78,-4.96,-4.629,-4.615,-4.509,-4.495,-4.455,-4.43,-4.424,-4.417,-4.395,-4.297,-4.282,-4.24,-4.232,-4.23,-4.223,-4.216,-4.192,-4.132,-4.099
79,-5.983,-5.937,-5.91,-5.898,-5.81,-5.799,-5.786,-5.779,-5.741,-5.741,-5.725,-5.706,-5.701,-5.694,-5.674,-5.651,-5.62,-5.6,-5.584,-5.564
80,-7.836,-7.81,-7.754,-7.717,-7.641,-7.585,-7.583,-7.578,-7.477,-7.439,-7.41,-7.383,-7.345,-7.324,-7.307,-7.257,-7.253,-7.227,-7.194,-7.101
81,-4.955,-4.859,-4.84,-4.74,-4.736,-4.702,-4.699,-4.659,-4.643,-4.633,-4.519,-4.511,-4.51,-4.484,-4.483,-4.468,-4.434,-4.427,-4.421,-4.415
82,-5.162,-4.929,-4.831,-4.795,-4.775,-4.771,-4.758,-4.758,-4.739,-4.722,-4.71,-4.692,-4.667,-4.642,-4.606,-4.591,-4.563,-4.546,-4.5,-4.484
83,-4.596,-4.249,-4.096,-4.05,-3.929,-3.926,-3.906,-3.898,-3.893,-3.893,-3.887,-3.873,-3.836,-3.831,-3.829,-3.812,-3.806,-3.785,-3.783,-3.767
