,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
73,-4.518,-4.432,-4.4,-4.327,-4.321,-4.29,-4.167,-4.116,-4.084,-4.074,-4.067,-4.039,-4.021,-4.017,-3.951,-3.942,-3.93,-3.881,-3.873,-3.845
74,-4.836,-4.652,-4.634,-4.513,-4.463,-4.43,-4.293,-4.291,-4.257,-4.241,-4.207,-4.15,-4.136,-4.13,-4.016,-4.006,-4.003,-3.948,-3.912,-3.826
75,-5.721,-5.473,-5.182,-5.122,-5.082,-5.073,-5.06,-5.056,-5.044,-5.018,-5.001,-4.907,-4.902,-4.897,-4.895,-4.891,-4.889,-4.881,-4.873,-4.836
76,-5.66,-5.23,-5.191,-5.121,-5.116,-5.099,-5.095,-5.091,-5.071,-5.055,-5.043,-4.953,-4.907,-4.906,-4.905,-4.761,-4.752,-4.727,-4.722,-4.645
77,-5.684,-5.491,-5.467,-5.354,-5.306,-5.302,-5.293,-5.245,-5.239,-5.196,-5.193,-5.179,-5.149,-5.13,-5.118,-5.115,-5.064,-5.055,-5.0,-4.988
78,-5.862,-5.651,-5.637,-5.603,-5.582,-5.563,-5.554,-5.403,-5.342,-5.336,-5.326,-5.256,-5.248,-5.247,-5.212,-5.192,-5.189,-5.141,-5.128,-5.009
79,-6.706,-6.576,-6.467,-6.439,-6.341,-6.333,-6.238,-6.197,-6.068,-6.063,-6.014,-6.005,-5.988,-5.959,-5.945,-5.912,-5.887,-5.865,-5.825,-5.791
80,-9.402,-9.358,-9.294,-9.277,-9.267,-9.224,-9.222,-9.199,-9.188,-9.177,-9.165,-9.135,-9.103,-9.1,-9.096,-9.081,-9.079,-8.997,-8.822,-8.785
81,-5.039,-5.023,-4.918,-4.913,-4.8,-4.775,-4.774,-4.766,-4.743,-4.708,-4.7,-4.658,-4.644,-4.64,-4.632,-4.627,-4.62,-4.617,-4.6,-4.592
82,-6.224,-5.835,-5.66,-5.653,-5.637,-5.631,-5.617,-5.576,-5.505,-5.425,-5.409,-5.393,-5.336,-5.335,-5.31,-5.306,-5.277,-5.26,-5.254,-5.207
83,-4.086,-3.927,-3.909,-3.845,-3.758,-3.731,-3.714,-3.685,-3.67,-3.657,-3.645,-3.625,-3.622,-3.617,-3.607,-3.591,-3.576,-3.563,-3.486,-3.38
84,-5.392,-5.371,-5.364,-5.258,-5.228,-5.216,-5.207,-5.205,-5.167,-5.107,-5.105,-5.056,-5.054,-5.025,-4.996,-4.882,-4.877,-4.872,-4.863,-4.804
85,-5.223,-5.153,-5.122,-5.067,-4.996,-4.942,-4.869,-4.81,-4.805,-4.801,-4.795,-4.772,-4.768,-4.766,-4.743,-4.657,-4.579,-4.558,-4.556,-4.531
86,-5.136,-5.057,-4.945,-4.677,-4.663,-4.593,-4.549,-4.51,-4.496,-4.476,-4.398,-4.339,-4.261,-4.232,-4.227,-4.204,-4.198,-4.142,-4.112,-4.022
87,-5.591,-5.577,-5.473,-5.46,-5.459,-5.428,-5.399,-5.378,-5.358,-5.344,-5.265,-5.221,-5.212,-5.186,-5.158,-5.149,-5.146,-5.099,-5.075,-4.992
88,-5.485,-5.466,-5.367,-5.332,-5.241,-5.239,-5.192,-5.165,-5.152,-5.126,-5.103,-5.077,-5.056,-5.053,-5.048,-5.036,-5.025,-4.985,-4.96,-4.925
89,-5.287,-5.107,-4.921,-4.752,-4.75,-4.739,-4.702,-4.683,-4.681,-4.453,-4.452,-4.442,-4.415,-4.403,-4.359,-4.358,-4.358,-4.333,-4.287,-4.285
90,-5.47,-5.384,-5.372,-5.356,-5.335,-5.255,-5.244,-5.225,-5.207,-5.203,-5.198,-5.198,-5.172,-5.171,-5.169,-5.162,-5.158,-5.157,-5.114,-5.057
91,-6.124,-6.012,-5.987,-5.861,-5.825,-5.743,-5.687,-5.449,-5.399,-5.378,-5.361,-5.347,-5.303,-5.286,-5.18,-5.135,-5.126,-5.086,-5.081,-5.076
92,-5.556,-5.395,-5.338,-5.331,-5.267,-5.22,-5.089,-5.082,-5.052,-4.97,-4.969,-4.966,-4.952,-4.921,-4.912,-4.899,-4.862,-4.842,-4.785,-4.765
93,-5.003,-4.824,-4.806,-4.782,-4.749,-4.728,-4.568,-4.544,-4.38,-4.368,-4.36,-4.351,-4.335,-4.233,-4.221,-4.21,-4.21,-4.19,-4.167,-4.162
